Vazão (m³/s);Permanência (%)
10,55889988;67,36
10,55889988;67,36
10,55889988;67,36
10,55889988;67,35
10,55889988;67,35
10,56509972;67,34
10,56509972;67,34
10,59539986;67,33
10,59539986;67,33
10,59539986;67,32
10,59539986;67,32
10,59539986;67,32
10,59539986;67,31
10,59539986;67,31
10,59539986;67,3
10,59539986;67,3
10,59539986;67,29
10,59539986;67,29
10,60550022;67,28
10,60550022;67,28
10,60550022;67,28
10,60550022;67,27
10,60550022;67,27
10,60550022;67,26
10,60550022;67,26
10,60550022;67,25
10,60550022;67,25
10,60550022;67,24
10,60550022;67,24
10,61740017;67,23
10,61740017;67,23
10,61740017;67,23
10,61740017;67,22
10,61740017;67,22
10,61740017;67,21
10,6328001;67,21
10,6328001;67,2
10,6328001;67,2
10,6328001;67,19
10,6328001;67,19
10,6328001;67,19
10,6328001;67,18
10,6328001;67,18
10,6328001;67,17
10,6328001;67,17
10,6328001;67,16
10,6328001;67,16
10,6328001;67,15
10,6328001;67,15
10,6328001;67,14
10,6328001;67,14
10,6328001;67,14
10,6328001;67,13
10,6328001;67,13
10,6328001;67,12
10,6328001;67,12
10,6328001;67,11
10,6328001;67,11
10,6328001;67,1
10,6328001;67,1
10,64579964;67,1
10,64579964;67,09
10,64579964;67,09
10,64579964;67,08
10,64579964;67,08
10,64579964;67,07
10,64579964;67,07
10,64579964;67,06
10,64579964;67,06
10,64579964;67,06
10,64579964;67,05
10,64579964;67,05
10,64579964;67,04
10,64579964;67,04
10,64579964;67,03
10,64579964;67,03
10,64579964;67,02
10,64579964;67,02
10,64579964;67,01
10,64579964;67,01
10,64579964;67,01
10,64579964;67
10,64579964;67
10,64579964;66,99
10,64579964;66,99
10,64579964;66,98
10,64579964;66,98
10,64579964;66,97
10,64579964;66,97
10,64579964;66,97
10,64579964;66,96
10,64579964;66,96
10,64579964;66,95
10,64579964;66,95
10,64579964;66,94
10,64579964;66,94
10,64579964;66,93
10,64579964;66,93
10,64579964;66,92
10,64579964;66,92
10,64579964;66,92
10,64579964;66,91
10,64579964;66,91
10,64579964;66,9
10,64579964;66,9
10,64579964;66,89
10,64579964;66,89
10,64579964;66,88
10,64579964;66,88
10,64579964;66,88
10,64579964;66,87
10,64579964;66,87
10,64579964;66,86
10,64579964;66,86
10,64579964;66,85
10,64579964;66,85
10,64579964;66,84
10,64579964;66,84
10,64579964;66,84
10,64579964;66,83
10,64579964;66,83
10,64579964;66,82
10,64579964;66,82
10,64579964;66,81
10,64579964;66,81
10,64579964;66,8
10,64579964;66,8
10,64579964;66,79
10,64579964;66,79
10,64579964;66,79
10,64579964;66,78
10,64579964;66,78
10,64579964;66,77
10,64579964;66,77
10,64579964;66,76
10,64579964;66,76
10,64579964;66,75
10,64579964;66,75
10,64579964;66,75
10,64579964;66,74
10,64579964;66,74
10,64579964;66,73
10,64579964;66,73
10,64579964;66,72
10,64579964;66,72
10,64579964;66,71
10,65359974;66,71
10,65359974;66,71
10,65359974;66,7
10,65359974;66,7
10,65359974;66,69
10,65359974;66,69
10,65359974;66,68
10,65359974;66,68
10,65359974;66,67
10,65359974;66,67
10,65359974;66,66
10,65359974;66,66
10,65359974;66,66
10,65359974;66,65
10,65359974;66,65
10,65359974;66,64
10,65359974;66,64
10,65359974;66,63
10,65359974;66,63
10,65359974;66,62
10,69820023;66,62
10,69820023;66,62
10,69820023;66,61
10,69820023;66,61
10,69820023;66,6
10,69820023;66,6
10,69820023;66,59
10,69820023;66,59
10,69820023;66,58
10,69820023;66,58
10,69820023;66,57
10,69820023;66,57
10,69820023;66,57
10,69820023;66,56
10,69820023;66,56
10,69820023;66,55
10,69820023;66,55
10,69820023;66,54
10,69820023;66,54
10,69820023;66,53
10,69820023;66,53
10,69820023;66,53
10,69820023;66,52
10,69820023;66,52
10,69820023;66,51
10,69820023;66,51
10,69820023;66,5
10,69820023;66,5
10,69820023;66,49
10,69820023;66,49
10,69820023;66,49
10,69820023;66,48
10,74549961;66,48
10,74549961;66,47
10,74549961;66,47
10,74549961;66,46
10,74549961;66,46
10,74549961;66,45
10,74549961;66,45
10,74549961;66,44
10,74549961;66,44
10,74549961;66,44
10,74549961;66,43
10,75349998;66,43
10,75349998;66,42
10,75349998;66,42
10,75349998;66,41
10,76280022;66,41
10,76280022;66,4
10,76280022;66,4
10,76280022;66,4
10,76280022;66,39
10,76280022;66,39
10,76280022;66,38
10,76280022;66,38
10,76280022;66,37
10,76280022;66,37
10,76280022;66,36
10,76280022;66,36
10,76280022;66,35
10,76280022;66,35
10,76840019;66,35
10,76840019;66,34
10,76840019;66,34
10,76840019;66,33
10,76840019;66,33
10,76840019;66,32
10,76840019;66,32
10,76840019;66,31
10,76840019;66,31
10,76840019;66,31
10,76840019;66,3
10,76840019;66,3
10,76840019;66,29
10,76840019;66,29
10,76840019;66,28
10,76840019;66,28
10,76840019;66,27
10,76840019;66,27
10,76840019;66,27
10,76840019;66,26
10,76840019;66,26
10,76840019;66,25
10,76840019;66,25
10,76840019;66,24
10,76840019;66,24
10,76840019;66,23
10,76840019;66,23
10,76840019;66,22
10,76840019;66,22
10,76840019;66,22
10,76840019;66,21
10,76840019;66,21
10,76840019;66,2
10,76840019;66,2
10,76840019;66,19
10,76840019;66,19
10,76840019;66,18
10,76840019;66,18
10,76840019;66,18
10,76840019;66,17
10,76840019;66,17
10,76840019;66,16
10,76840019;66,16
10,76840019;66,15
10,76840019;66,15
10,76840019;66,14
10,76840019;66,14
10,76840019;66,14
10,76840019;66,13
10,76840019;66,13
10,76840019;66,12
10,76840019;66,12
10,76840019;66,11
10,76840019;66,11
10,76840019;66,1
10,76840019;66,1
10,76840019;66,09
10,76840019;66,09
10,76840019;66,09
10,76840019;66,08
10,76840019;66,08
10,76840019;66,07
10,76840019;66,07
10,76840019;66,06
10,76840019;66,06
10,76840019;66,05
10,76840019;66,05
10,76840019;66,05
10,7887001;66,04
10,7887001;66,04
10,7887001;66,03
10,7887001;66,03
10,7887001;66,02
10,7887001;66,02
10,7887001;66,01
10,7887001;66,01
10,7887001;66
10,7887001;66
10,7887001;66
10,7887001;65,99
10,7887001;65,99
10,7887001;65,98
10,7887001;65,98
10,7887001;65,97
10,7887001;65,97
10,7887001;65,96
10,7887001;65,96
10,7887001;65,96
10,7887001;65,95
10,7887001;65,95
10,7887001;65,94
10,7887001;65,94
10,7887001;65,93
10,7887001;65,93
10,80350018;65,92
10,80350018;65,92
10,80350018;65,92
10,80350018;65,91
10,80350018;65,91
10,80350018;65,9
10,80350018;65,9
10,80350018;65,89
10,80350018;65,89
10,80350018;65,88
10,80350018;65,88
10,80350018;65,87
10,80350018;65,87
10,80350018;65,87
10,80350018;65,86
10,80350018;65,86
10,80350018;65,85
10,80350018;65,85
10,80350018;65,84
10,80350018;65,84
10,80350018;65,83
10,80350018;65,83
10,80350018;65,83
10,80350018;65,82
10,80350018;65,82
10,80350018;65,81
10,83889961;65,81
10,85949993;65,8
10,85949993;65,8
10,85949993;65,79
10,85949993;65,79
10,85949993;65,78
10,85949993;65,78
10,85949993;65,78
10,85949993;65,77
10,85949993;65,77
10,85949993;65,76
10,85949993;65,76
10,85949993;65,75
10,85949993;65,75
10,85949993;65,74
10,85949993;65,74
10,85949993;65,74
10,85949993;65,73
10,85949993;65,73
10,85949993;65,72
10,85949993;65,72
10,85949993;65,71
10,85949993;65,71
10,85949993;65,7
10,86219978;65,7
10,86219978;65,7
10,86219978;65,69
10,86219978;65,69
10,86219978;65,68
10,86219978;65,68
10,86219978;65,67
10,86219978;65,67
10,86219978;65,66
10,86219978;65,66
10,86219978;65,65
10,86219978;65,65
10,86219978;65,65
10,86219978;65,64
10,86219978;65,64
10,86219978;65,63
10,86219978;65,63
10,86219978;65,62
10,86219978;65,62
10,86219978;65,61
10,86219978;65,61
10,86219978;65,61
10,86219978;65,6
10,86219978;65,6
10,86219978;65,59
10,86219978;65,59
10,86219978;65,58
10,86219978;65,58
10,86219978;65,57
10,86219978;65,57
10,86219978;65,57
10,86219978;65,56
10,86219978;65,56
10,86219978;65,55
10,86219978;65,55
10,86219978;65,54
10,86219978;65,54
10,86219978;65,53
10,86219978;65,53
10,86219978;65,52
10,86219978;65,52
10,86219978;65,52
10,86219978;65,51
10,86219978;65,51
10,86219978;65,5
10,86219978;65,5
10,86219978;65,49
10,86219978;65,49
10,86219978;65,48
10,86219978;65,48
10,86219978;65,48
10,86219978;65,47
10,86219978;65,47
10,86219978;65,46
10,86219978;65,46
10,86219978;65,45
10,86219978;65,45
10,86219978;65,44
10,86219978;65,44
10,86219978;65,43
10,86219978;65,43
10,86219978;65,43
10,86219978;65,42
10,86219978;65,42
10,86219978;65,41
10,86219978;65,41
10,86219978;65,4
10,86219978;65,4
10,86219978;65,39
10,86219978;65,39
10,86219978;65,39
10,86219978;65,38
10,86219978;65,38
10,86219978;65,37
10,86219978;65,37
10,86219978;65,36
10,86219978;65,36
10,86219978;65,35
10,86219978;65,35
10,86219978;65,35
10,86219978;65,34
10,86219978;65,34
10,86219978;65,33
10,86219978;65,33
10,86219978;65,32
10,86219978;65,32
10,86219978;65,31
10,86219978;65,31
10,86219978;65,3
10,86219978;65,3
10,86219978;65,3
10,86219978;65,29
10,86219978;65,29
10,86219978;65,28
10,86219978;65,28
10,86219978;65,27
10,86219978;65,27
10,86219978;65,26
10,86219978;65,26
10,86219978;65,26
10,86219978;65,25
10,86219978;65,25
10,86219978;65,24
10,86219978;65,24
10,86219978;65,23
10,86219978;65,23
10,86219978;65,22
10,86219978;65,22
10,86219978;65,21
10,86219978;65,21
10,86219978;65,21
10,86219978;65,2
10,86219978;65,2
10,86219978;65,19
10,86219978;65,19
10,86219978;65,18
10,86219978;65,18
10,86219978;65,17
10,86970043;65,17
10,86970043;65,17
10,86970043;65,16
10,86970043;65,16
10,86970043;65,15
10,86970043;65,15
10,86970043;65,14
10,86970043;65,14
10,86970043;65,13
10,86970043;65,13
10,86970043;65,13
10,86970043;65,12
10,86970043;65,12
10,86970043;65,11
10,86970043;65,11
10,86970043;65,1
10,86970043;65,1
10,86970043;65,09
10,86970043;65,09
10,86970043;65,08
10,86970043;65,08
10,86970043;65,08
10,86970043;65,07
10,86970043;65,07
10,86970043;65,06
10,86970043;65,06
10,86970043;65,05
10,86970043;65,05
10,86970043;65,04
10,86970043;65,04
10,91559982;65,04
10,91559982;65,03
10,91559982;65,03
10,91559982;65,02
10,91559982;65,02
10,91559982;65,01
10,91559982;65,01
10,91559982;65
10,91559982;65
10,91559982;65
10,91559982;64,99
10,91559982;64,99
10,91559982;64,98
10,91559982;64,98
10,91559982;64,97
10,91559982;64,97
10,91559982;64,96
10,93929958;64,96
10,93929958;64,95
10,93929958;64,95
10,93929958;64,95
10,94320011;64,94
10,94320011;64,94
10,97869968;64,93
10,97869968;64,93
10,97869968;64,92
10,97869968;64,92
10,97869968;64,91
10,97869968;64,91
10,97869968;64,91
10,97869968;64,9
10,97869968;64,9
10,97869968;64,89
10,97869968;64,89
10,97869968;64,88
10,97949982;64,88
10,97949982;64,87
10,97949982;64,87
10,97949982;64,86
10,97949982;64,86
10,97949982;64,86
10,97949982;64,85
10,97949982;64,85
10,97949982;64,84
10,97949982;64,84
10,97949982;64,83
10,97949982;64,83
10,97949982;64,82
10,97949982;64,82
10,97949982;64,82
10,97949982;64,81
10,97949982;64,81
10,97949982;64,8
10,97949982;64,8
10,97949982;64,79
10,97949982;64,79
10,97949982;64,78
10,97949982;64,78
10,97949982;64,78
10,97949982;64,77
10,97949982;64,77
10,97949982;64,76
10,97949982;64,76
10,97949982;64,75
10,97949982;64,75
10,97949982;64,74
10,97949982;64,74
10,97949982;64,73
10,97949982;64,73
10,98330021;64,73
10,98330021;64,72
10,98330021;64,72
10,98330021;64,71
10,98330021;64,71
10,98330021;64,7
10,98330021;64,7
11,00290012;64,69
11,00290012;64,69
11,00290012;64,69
11,00290012;64,68
11,00290012;64,68
11,00290012;64,67
11,00290012;64,67
11,00290012;64,66
11,00290012;64,66
11,00290012;64,65
11,06210041;64,65
11,06210041;64,64
11,06210041;64,64
11,06680012;64,64
11,06680012;64,63
11,06680012;64,63
11,06680012;64,62
11,06680012;64,62
11,06680012;64,61
11,06680012;64,61
11,06680012;64,6
11,06680012;64,6
11,06680012;64,6
11,06680012;64,59
11,06680012;64,59
11,06680012;64,58
11,06680012;64,58
11,06680012;64,57
11,06680012;64,57
11,08030033;64,56
11,08030033;64,56
11,08030033;64,56
11,08030033;64,55
11,08030033;64,55
11,08030033;64,54
11,08030033;64,54
11,08030033;64,53
11,08030033;64,53
11,08030033;64,52
11,08030033;64,52
11,08030033;64,51
11,08030033;64,51
11,08030033;64,51
11,08030033;64,5
11,08030033;64,5
11,08030033;64,49
11,08030033;64,49
11,08030033;64,48
11,08030033;64,48
11,08030033;64,47
11,08030033;64,47
11,08030033;64,47
11,08030033;64,46
11,08030033;64,46
11,08030033;64,45
11,08030033;64,45
11,08030033;64,44
11,08030033;64,44
11,08030033;64,43
11,08030033;64,43
11,08030033;64,42
11,08030033;64,42
11,08030033;64,42
11,08030033;64,41
11,08030033;64,41
11,08030033;64,4
11,08030033;64,4
11,08030033;64,39
11,08030033;64,39
11,08030033;64,38
11,08030033;64,38
11,08030033;64,38
11,08030033;64,37
11,08030033;64,37
11,08030033;64,36
11,08030033;64,36
11,08030033;64,35
11,08030033;64,35
11,08030033;64,34
11,08030033;64,34
11,08030033;64,34
11,08030033;64,33
11,08030033;64,33
11,08030033;64,32
11,08030033;64,32
11,08030033;64,31
11,08030033;64,31
11,08030033;64,3
11,08030033;64,3
11,08030033;64,29
11,08030033;64,29
11,08030033;64,29
11,08030033;64,28
11,08030033;64,28
11,08030033;64,27
11,08030033;64,27
11,08030033;64,26
11,08030033;64,26
11,08030033;64,25
11,08030033;64,25
11,08030033;64,25
11,08030033;64,24
11,08030033;64,24
11,08030033;64,23
11,08030033;64,23
11,08030033;64,22
11,08030033;64,22
11,08030033;64,21
11,08030033;64,21
11,08030033;64,21
11,08030033;64,2
11,08030033;64,2
11,08030033;64,19
11,08030033;64,19
11,08030033;64,18
11,08030033;64,18
11,08030033;64,17
11,08030033;64,17
11,08030033;64,16
11,08030033;64,16
11,08030033;64,16
11,08030033;64,15
11,08030033;64,15
11,08030033;64,14
11,08030033;64,14
11,08030033;64,13
11,08030033;64,13
11,08030033;64,12
11,08030033;64,12
11,08030033;64,12
11,08030033;64,11
11,08030033;64,11
11,08030033;64,1
11,08030033;64,1
11,08030033;64,09
11,08030033;64,09
11,08030033;64,08
11,10910034;64,08
11,10910034;64,07
11,10910034;64,07
11,10910034;64,07
11,10910034;64,06
11,10910034;64,06
11,10910034;64,05
11,10910034;64,05
11,10910034;64,04
11,10910034;64,04
11,10910034;64,03
11,10910034;64,03
11,13409996;64,03
11,13409996;64,02
11,13449955;64,02
11,13449955;64,01
11,13449955;64,01
11,13449955;64
11,13449955;64
11,13449955;63,99
11,13449955;63,99
11,13449955;63,99
11,13449955;63,98
11,13449955;63,98
11,13449955;63,97
11,13449955;63,97
11,13449955;63,96
11,13449955;63,96
11,13449955;63,95
11,13449955;63,95
11,13449955;63,94
11,13449955;63,94
11,13479996;63,94
11,13479996;63,93
11,13479996;63,93
11,13479996;63,92
11,13479996;63,92
11,13479996;63,91
11,13479996;63,91
11,13479996;63,9
11,13479996;63,9
11,13479996;63,9
11,13479996;63,89
11,13479996;63,89
11,13479996;63,88
11,13479996;63,88
11,13479996;63,87
11,13479996;63,87
11,13479996;63,86
11,13479996;63,86
11,13479996;63,85
11,13479996;63,85
11,13479996;63,85
11,13479996;63,84
11,13479996;63,84
11,13479996;63,83
11,13479996;63,83
11,13479996;63,82
11,17920017;63,82
11,17920017;63,81
11,17920017;63,81
11,17920017;63,81
11,17920017;63,8
11,17920017;63,8
11,17920017;63,79
11,17920017;63,79
11,17920017;63,78
11,17920017;63,78
11,17920017;63,77
11,17920017;63,77
11,17920017;63,77
11,17920017;63,76
11,17920017;63,76
11,17920017;63,75
11,17920017;63,75
11,17920017;63,74
11,17920017;63,74
11,17920017;63,73
11,17920017;63,73
11,17920017;63,72
11,17920017;63,72
11,17920017;63,72
11,17920017;63,71
11,17920017;63,71
11,17920017;63,7
11,17920017;63,7
11,17920017;63,69
11,19229984;63,69
11,19229984;63,68
11,19229984;63,68
11,19229984;63,68
11,19229984;63,67
11,19229984;63,67
11,19229984;63,66
11,19229984;63,66
11,19229984;63,65
11,19229984;63,65
11,19229984;63,64
11,19229984;63,64
11,19229984;63,64
11,19229984;63,63
11,19229984;63,63
11,19229984;63,62
11,19229984;63,62
11,19229984;63,61
11,19229984;63,61
11,19229984;63,6
11,19229984;63,6
11,19229984;63,59
11,19229984;63,59
11,19229984;63,59
11,19229984;63,58
11,19229984;63,58
11,19229984;63,57
11,19229984;63,57
11,19229984;63,56
11,19229984;63,56
11,19229984;63,55
11,19229984;63,55
11,19229984;63,55
11,19229984;63,54
11,19229984;63,54
11,19229984;63,53
11,19229984;63,53
11,19229984;63,52
11,19229984;63,52
11,19229984;63,51
11,19229984;63,51
11,19229984;63,5
11,19229984;63,5
11,19229984;63,5
11,19229984;63,49
11,19229984;63,49
11,19229984;63,48
11,19229984;63,48
11,19229984;63,47
11,19229984;63,47
11,19229984;63,46
11,19229984;63,46
11,19229984;63,46
11,19229984;63,45
11,19229984;63,45
11,19229984;63,44
11,19229984;63,44
11,1960001;63,43
11,1960001;63,43
11,1960001;63,42
11,1960001;63,42
11,1960001;63,42
11,1960001;63,41
11,1960001;63,41
11,1960001;63,4
11,1960001;63,4
11,20359993;63,39
11,20359993;63,39
11,20359993;63,38
11,20359993;63,38
11,20359993;63,37
11,20359993;63,37
11,20359993;63,37
11,20359993;63,36
11,20359993;63,36
11,20359993;63,35
11,20359993;63,35
11,20359993;63,34
11,20359993;63,34
11,20359993;63,33
11,20359993;63,33
11,20359993;63,33
11,20359993;63,32
11,20359993;63,32
11,20359993;63,31
11,20359993;63,31
11,20359993;63,3
11,20359993;63,3
11,20359993;63,29
11,20359993;63,29
11,20359993;63,28
11,20359993;63,28
11,2755003;63,28
11,2755003;63,27
11,2755003;63,27
11,2755003;63,26
11,2755003;63,26
11,2755003;63,25
11,2755003;63,25
11,2755003;63,24
11,2755003;63,24
11,2755003;63,24
11,2755003;63,23
11,2755003;63,23
11,2755003;63,22
11,2755003;63,22
11,2755003;63,21
11,2755003;63,21
11,2755003;63,2
11,2755003;63,2
11,2755003;63,2
11,2755003;63,19
11,2755003;63,19
11,2755003;63,18
11,2755003;63,18
11,2755003;63,17
11,2755003;63,17
11,2755003;63,16
11,2755003;63,16
11,2869997;63,15
11,2869997;63,15
11,30000019;63,15
11,30000019;63,14
11,30000019;63,14
11,30000019;63,13
11,30000019;63,13
11,30000019;63,12
11,30000019;63,12
11,30000019;63,11
11,30000019;63,11
11,30000019;63,11
11,30000019;63,1
11,30000019;63,1
11,30000019;63,09
11,30000019;63,09
11,30000019;63,08
11,30000019;63,08
11,30000019;63,07
11,30000019;63,07
11,30000019;63,07
11,30000019;63,06
11,30000019;63,06
11,30000019;63,05
11,30000019;63,05
11,30000019;63,04
11,30000019;63,04
11,30000019;63,03
11,30000019;63,03
11,30000019;63,02
11,30000019;63,02
11,30000019;63,02
11,30000019;63,01
11,30000019;63,01
11,30000019;63
11,30000019;63
11,30000019;62,99
11,30000019;62,99
11,30000019;62,98
11,30000019;62,98
11,30000019;62,98
11,30000019;62,97
11,30000019;62,97
11,30000019;62,96
11,30000019;62,96
11,30000019;62,95
11,30000019;62,95
11,30000019;62,94
11,30000019;62,94
11,30000019;62,93
11,30000019;62,93
11,30000019;62,93
11,30000019;62,92
11,30000019;62,92
11,30000019;62,91
11,30000019;62,91
11,30000019;62,9
11,30000019;62,9
11,30000019;62,89
11,30000019;62,89
11,30000019;62,89
11,30000019;62,88
11,30000019;62,88
11,30000019;62,87
11,30000019;62,87
11,30000019;62,86
11,30000019;62,86
11,30000019;62,85
11,30000019;62,85
11,30000019;62,85
11,30000019;62,84
11,30000019;62,84
11,30000019;62,83
11,30000019;62,83
11,30000019;62,82
11,30000019;62,82
11,30000019;62,81
11,30000019;62,81
11,30000019;62,8
11,30000019;62,8
11,30000019;62,8
11,30000019;62,79
11,30000019;62,79
11,30000019;62,78
11,30000019;62,78
11,30000019;62,77
11,30000019;62,77
11,30000019;62,76
11,30000019;62,76
11,30000019;62,76
11,30000019;62,75
11,30000019;62,75
11,30000019;62,74
11,30000019;62,74
11,30000019;62,73
11,30000019;62,73
11,32629967;62,72
11,32629967;62,72
11,33090019;62,71
11,33090019;62,71
11,33090019;62,71
11,33090019;62,7
11,33090019;62,7
11,33090019;62,69
11,33090019;62,69
11,35109997;62,68
11,35109997;62,68
11,35109997;62,67
11,35109997;62,67
11,35109997;62,67
11,35109997;62,66
11,35109997;62,66
11,35109997;62,65
11,35109997;62,65
11,35109997;62,64
11,35109997;62,64
11,35109997;62,63
11,35109997;62,63
11,35109997;62,63
11,35109997;62,62
11,35109997;62,62
11,35109997;62,61
11,35109997;62,61
11,35109997;62,6
11,35109997;62,6
11,35109997;62,59
11,35109997;62,59
11,35109997;62,58
11,35109997;62,58
11,35109997;62,58
11,35109997;62,57
11,35109997;62,57
11,35109997;62,56
11,35109997;62,56
11,35109997;62,55
11,35109997;62,55
11,35109997;62,54
11,35560036;62,54
11,35560036;62,54
11,35560036;62,53
11,35560036;62,53
11,35560036;62,52
11,35560036;62,52
11,35560036;62,51
11,35560036;62,51
11,35560036;62,5
11,35560036;62,5
11,35560036;62,5
11,35560036;62,49
11,35560036;62,49
11,35560036;62,48
11,35560036;62,48
11,37639999;62,47
11,37639999;62,47
11,37639999;62,46
11,37639999;62,46
11,37639999;62,45
11,37639999;62,45
11,37639999;62,45
11,37639999;62,44
11,40569973;62,44
11,40569973;62,43
11,40569973;62,43
11,40569973;62,42
11,40569973;62,42
11,40569973;62,41
11,40569973;62,41
11,40680027;62,41
11,40680027;62,4
11,40680027;62,4
11,40680027;62,39
11,40680027;62,39
11,40680027;62,38
11,40680027;62,38
11,40680027;62,37
11,40680027;62,37
11,40680027;62,36
11,40680027;62,36
11,40680027;62,36
11,40680027;62,35
11,40680027;62,35
11,40680027;62,34
11,40680027;62,34
11,40680027;62,33
11,40680027;62,33
11,40680027;62,32
11,40680027;62,32
11,40680027;62,32
11,40680027;62,31
11,40680027;62,31
11,40680027;62,3
